BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,MORTDUE_missing_values_flag,VALUE_missing_values_flag,REASON_missing_values_flag,JOB_missing_values_flag,YOJ_missing_values_flag,DEROG_missing_values_flag,DELINQ_missing_values_flag,CLAGE_missing_values_flag,NINQ_missing_values_flag,CLNO_missing_values_flag,DEBTINC_missing_values_flag
0,11300.0,65019.0,28600.0,HomeImp,Office,20.0,0.0,0.0,190.03121757,0.0,15.0,39.008673024,True,False,False,False,False,False,False,False,False,False,False
1,11300.0,29000.0,59900.0,HomeImp,Mgr,3.0,0.0,0.0,91.633333333,4.0,11.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11300.0,56602.0,71500.0,DebtCon,Office,11.0,0.0,0.0,52.8,5.0,20.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,11300.0,66814.0,82021.0,DebtCon,Office,4.0,0.0,0.0,173.71183851,3.0,29.0,38.556929453,False,False,False,False,False,False,False,False,False,False,False
0,11300.0,16115.0,69113.0,DebtCon,ProfExe,22.0,0.0,0.0,403.51499966,0.0,12.0,22.168244524,False,False,False,False,False,False,False,False,False,False,False
0,11300.0,77846.0,101984.0,HomeImp,ProfExe,5.0,0.0,0.0,112.38484554,1.0,27.0,28.298733642,False,False,False,False,False,False,False,False,False,False,False
0,11300.0,114392.0,200447.375,HomeImp,ProfExe,2.0,0.0,0.0,132.09765987,1.0,15.0,26.251830338,False,False,False,False,False,False,False,False,False,False,False
1,11300.0,62568.0,79009.0,HomeImp,Office,4.0,0.0,0.0,295.33466966,0.0,19.0,28.600252229,False,False,False,False,False,False,False,False,False,False,False
1,11300.0,65019.0,89235.5,HomeImp,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,True,True,False,False,True,True,True,True,True,True,True
0,11300.0,78902.0,100332.0,DebtCon,ProfExe,4.0,0.0,0.0,116.99879949,0.0,26.0,34.683071467,False,False,False,False,False,False,False,False,False,False,False
0,11300.0,65019.0,73121.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,22.577246193,True,False,True,True,True,True,True,True,True,True,False
0,11300.0,74783.0,100909.0,HomeImp,ProfExe,5.0,0.0,0.0,85.664833722,0.0,34.0,35.947854706,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,65019.0,29374.0,HomeImp,Office,20.0,0.0,0.0,207.93025578,1.0,15.0,38.955124742,True,False,False,False,False,False,False,False,False,False,False
0,11400.0,65019.0,38246.0,HomeImp,Other,7.0,0.0,0.0,88.886975341,0.0,10.0,37.658388771,True,False,False,False,True,True,False,False,False,False,False
0,11400.0,75705.0,90727.0,DebtCon,Mgr,5.0,0.0,0.0,143.10103259,2.0,27.0,42.169926729,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,66491.0,89553.0,DebtCon,Other,4.0,0.0,0.0,212.78328271,0.0,16.0,31.120132652,False,False,False,True,False,False,False,False,False,False,False
0,11400.0,55965.0,78051.0,DebtCon,Office,6.0,0.0,0.0,96.292020222,2.0,14.0,27.173232225,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,59813.0,72873.0,DebtCon,ProfExe,13.0,0.0,0.0,234.33024049,4.0,31.0,39.351470851,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,125486.0,195284.0,HomeImp,Office,0.0,0.0,0.0,354.29028718,0.0,15.0,38.143068786,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,51203.0,60716.0,DebtCon,Other,2.0,0.0,0.0,99.104082616,0.0,20.0,38.235312929,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,65019.0,44849.0,HomeImp,Mgr,6.0,0.0,0.0,163.27459468,1.0,9.0,23.481116639,True,False,False,False,False,True,True,False,True,False,False
0,11400.0,65019.0,27439.0,HomeImp,Other,27.0,0.0,0.0,208.17711251,0.0,5.0,23.830110576,True,False,False,True,False,False,False,False,False,False,False
0,11400.0,28043.0,87684.0,HomeImp,ProfExe,20.0,0.0,0.0,229.17795924,0.0,10.0,25.489994512,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,84380.0,200447.375,HomeImp,Self,13.0,0.0,0.0,34.914371682,1.0,7.0,18.84034872,False,False,False,False,False,False,False,False,True,False,False
0,11400.0,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,42.5,33.251079314,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,84278.0,200447.375,HomeImp,Self,14.0,0.0,0.0,4.4127700608,1.0,8.0,19.112485067,False,False,False,False,False,False,False,False,True,False,False
0,11400.0,64934.0,74875.0,DebtCon,Other,3.0,0.0,0.0,192.31448267,2.0,16.0,34.343755724,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,50166.0,61395.0,DebtCon,Other,1.0,0.0,0.0,188.88668235,1.0,12.0,26.950451284,False,False,False,False,False,False,False,False,False,False,False
0,11400.0,52068.0,80643.0,HomeImp,Other,2.0,0.0,0.0,199.08772113,0.0,13.0,29.462134076,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,104790.0,122169.0,DebtCon,Office,16.0,0.0,0.0,266.12105655,0.0,16.0,34.082178462,False,False,True,False,False,False,False,False,False,False,False
0,11500.0,53651.0,87547.0,HomeImp,Other,18.0,0.0,0.0,191.39688748,0.0,16.0,34.368650887,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,116430.0,200447.375,HomeImp,ProfExe,3.0,0.0,0.0,132.09363428,0.0,14.0,26.864568467,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,43945.0,63337.0,DebtCon,Mgr,2.0,0.0,0.0,193.74248539,0.0,21.0,27.623493964,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,35.851614414,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,70409.0,89099.0,DebtCon,ProfExe,9.0,0.0,0.0,169.40165199,0.0,11.0,40.174430056,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,61264.0,75647.0,DebtCon,Office,11.0,0.0,0.0,262.89018789,3.0,36.0,39.547882702,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,44097.0,58336.0,DebtCon,Office,0.0,0.0,0.0,173.31832075,0.0,20.0,38.191626025,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,77143.0,86862.0,DebtCon,ProfExe,8.0,0.0,0.0,164.59640287,1.0,12.0,39.449692717,False,False,False,False,False,False,False,False,False,False,False
1,11500.0,21096.0,38952.0,DebtCon,Office,13.0,0.0,0.0,129.7,0.0,5.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11500.0,47597.57,75937.5,DebtCon,Other,13.5,0.0,0.0,89.4,0.0,7.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11500.0,67000.0,83000.0,DebtCon,ProfExe,4.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,False,False,False,False,False,True,True,True,True,True,True
1,11500.0,62000.0,83000.0,DebtCon,Other,0.0,0.0,0.0,177.56666667,2.0,34.0,34.818261819,False,False,False,True,False,False,False,False,False,False,True
0,11500.0,64371.0,73636.0,DebtCon,ProfExe,2.0,0.0,0.0,162.11625392,1.0,35.0,39.791198955,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,63136.0,81099.0,DebtCon,Other,3.0,0.0,0.0,149.06474483,1.0,35.0,28.975940118,False,False,False,False,False,True,True,False,True,False,False
0,11500.0,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,104610.0,118861.0,DebtCon,Other,18.0,0.0,0.0,203.70020243,1.0,16.0,37.596951452,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,65019.0,64037.0,HomeImp,Other,7.0,0.0,0.0,354.17458076,0.0,7.0,34.355739238,True,False,False,False,True,False,False,False,False,False,False
0,11500.0,59781.0,69864.0,DebtCon,Other,4.0,0.0,0.0,312.54739604,0.0,9.0,31.181801354,False,False,False,False,False,False,False,False,False,False,False
0,11500.0,22758.0,36922.0,DebtCon,Office,7.0,0.0,0.0,103.04811711,0.0,16.0,19.020168304,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,82326.0,94599.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,0.0,3.0,29.893621477,False,False,False,False,False,False,False,True,False,False,False
0,11600.0,64143.0,78851.0,DebtCon,Office,6.0,0.0,0.0,201.36992202,3.0,29.0,35.795804943,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,92613.0,108515.0,DebtCon,Other,11.0,0.0,0.0,206.8225881,3.0,16.0,39.111039466,False,False,False,False,False,False,False,False,False,False,False
1,11600.0,44623.0,89235.5,HomeImp,ProfExe,13.0,0.0,0.0,178.09322168,0.0,29.0,21.334651908,False,True,False,False,False,False,False,False,False,False,False
1,11600.0,57939.0,69774.0,DebtCon,Mgr,5.0,0.0,0.0,91.99164592,0.0,12.0,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,50433.0,107092.0,DebtCon,ProfExe,5.0,0.0,0.0,225.18169134,0.0,9.0,24.95259473,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,89205.0,128462.0,DebtCon,Office,10.0,0.0,0.0,128.12359751,0.0,21.0,37.523324709,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,22635.0,33353.0,DebtCon,Office,6.0,0.0,0.0,85.57207035,0.0,16.0,19.223872665,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,35865.0,50000.0,DebtCon,Other,7.0,0.0,0.0,78.133333333,0.0,15.0,34.818261819,False,False,False,False,True,False,False,False,False,False,True
1,11600.0,57200.0,72500.0,DebtCon,Other,5.0,0.0,0.0,34.466666667,4.0,15.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11600.0,45917.0,60000.0,DebtCon,Other,10.0,0.0,0.0,304.36666667,3.0,27.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,11600.0,96882.0,118914.0,DebtCon,ProfExe,13.0,0.0,0.0,176.22191092,2.0,17.0,34.757740199,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,28654.0,47042.0,DebtCon,Other,10.0,0.0,0.0,158.0847883,5.0,29.0,38.477504842,False,False,False,False,False,True,False,False,False,False,False
0,11600.0,36357.0,56514.0,DebtCon,Other,28.0,0.0,0.0,237.81896639,0.0,19.0,20.181582401,False,False,True,False,False,False,False,False,False,False,False
0,11600.0,33379.0,51821.0,DebtCon,Other,28.0,0.0,0.0,247.1205918,0.0,19.0,23.661084029,False,False,True,False,False,False,False,False,False,False,False
0,11600.0,64510.0,71105.0,DebtCon,ProfExe,5.0,0.0,0.0,150.26333198,1.0,34.0,43.239187116,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,57436.0,72460.0,DebtCon,Other,11.0,0.0,0.0,255.12603024,0.0,27.0,28.945531785,False,False,True,False,False,False,False,False,False,False,False
0,11600.0,129432.0,198705.0,HomeImp,Office,0.0,0.0,0.0,341.04732919,0.0,16.0,39.963258508,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.249620743,False,False,False,False,False,False,False,False,False,False,False
0,11600.0,65019.0,36474.0,HomeImp,Other,7.0,0.0,0.0,93.727138031,0.0,10.0,37.202953562,True,False,False,False,True,True,False,False,False,False,False
0,11700.0,42151.0,58947.0,HomeImp,Other,22.0,0.0,0.0,122.03036183,0.0,23.0,40.083144531,False,False,False,False,False,False,False,False,False,False,False
1,11700.0,65019.0,67940.0,HomeImp,Mgr,3.0,0.0,0.0,204.02559324,1.0,38.0,34.818261819,True,False,False,False,False,False,False,False,False,False,True
0,11700.0,78789.0,91342.0,DebtCon,Mgr,5.0,0.0,0.0,128.36067425,2.0,27.0,41.952681795,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.25318228,0.0,16.0,35.064864675,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,95411.0,117927.0,DebtCon,ProfExe,14.0,0.0,0.0,177.92669579,1.0,17.0,34.490564131,False,False,False,False,False,False,False,False,False,False,False
1,11700.0,54085.0,68239.0,HomeImp,Other,2.0,0.0,0.0,8.0552650769,3.0,15.0,32.012658582,False,False,False,False,False,False,False,False,False,False,False
1,11700.0,51600.0,72399.0,HomeImp,Other,15.0,0.0,0.0,125.36336996,4.0,20.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,11700.0,52650.0,63646.0,DebtCon,Other,0.0,0.0,0.0,194.76099992,1.0,13.0,27.610844064,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,59932.0,80313.0,HomeImp,Office,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,40266.0,59097.0,DebtCon,Other,7.0,0.0,0.0,74.998098598,0.0,15.0,39.49702872,False,False,False,False,True,False,False,False,False,False,False
0,11700.0,65019.0,69125.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,23.766832127,True,False,True,True,True,True,True,True,True,True,False
0,11700.0,84863.0,91737.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,0.0,4.0,30.330811492,False,False,False,False,False,False,False,True,False,False,False
0,11700.0,63724.0,82252.0,DebtCon,Office,13.0,0.0,0.0,233.24887936,3.0,37.0,40.075275838,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,59506.0,85000.0,DebtCon,Other,3.0,0.0,0.0,37.566666667,2.0,4.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11700.0,69100.0,85000.0,DebtCon,Mgr,3.8,0.0,0.0,80.1,0.0,22.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11700.0,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.06666667,2.0,24.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11700.0,63914.0,93707.0,DebtCon,Other,7.0,0.0,0.0,162.57983695,2.0,42.5,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,37093.0,62116.0,DebtCon,Mgr,7.0,0.0,0.0,173.46666667,1.0,20.0,37.010948765,False,False,False,False,True,True,True,True,True,True,False
0,11700.0,74783.0,86227.0,DebtCon,Mgr,7.0,0.0,0.0,116.75680052,0.0,23.0,28.019227084,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,64278.0,76055.0,DebtCon,Other,12.0,0.0,0.0,245.29516293,0.0,26.0,28.439965842,False,False,True,False,False,False,False,False,False,False,False
0,11700.0,15163.0,74500.0,DebtCon,ProfExe,19.0,0.0,0.0,378.82581852,1.0,11.0,20.090783327,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,56441.0,86987.0,HomeImp,Other,17.0,0.0,0.0,198.03271759,0.0,16.0,33.931163419,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,78157.0,103016.0,DebtCon,Mgr,1.0,0.0,0.0,69.805697668,2.0,24.0,38.448387115,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,55119.0,67931.0,DebtCon,Mgr,4.0,0.0,0.0,199.41069924,2.0,16.0,27.616338511,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,56990.0,83334.0,HomeImp,Other,4.0,0.0,0.0,177.43269886,0.0,13.0,30.998694504,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,101520.0,110617.0,DebtCon,Other,18.0,0.0,0.0,198.54334807,1.0,16.0,38.721259448,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,96532.0,107600.0,DebtCon,Other,12.0,0.0,0.0,214.86981675,2.0,15.0,40.287411441,False,False,False,False,False,False,False,False,False,False,False
0,11700.0,68059.0,86216.0,DebtCon,Other,3.0,0.0,0.0,175.65856785,1.0,35.0,30.253969922,False,False,False,False,False,True,True,False,True,False,False
1,11800.0,74512.0,93328.0,HomeImp,Office,4.0,0.0,0.0,117.91881998,1.0,16.0,53.79780451199999,False,False,False,False,False,False,False,False,True,False,False
0,11800.0,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,52104.0,61618.0,DebtCon,Office,0.0,0.0,0.0,160.74993141,0.0,21.0,37.129512042,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,79131.0,102263.0,HomeImp,ProfExe,5.0,0.0,0.0,105.25389259,0.0,34.0,36.070978869,False,False,False,False,False,False,False,False,False,False,False
1,11800.0,67678.0,108092.0,HomeImp,ProfExe,13.0,0.0,0.0,126.65823161,0.0,36.0,37.162689687,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,65019.0,65769.0,HomeImp,Other,7.0,0.0,0.0,357.33268218,0.0,7.0,34.327276537,True,False,False,False,True,False,False,False,False,False,False
0,11800.0,21813.0,30436.0,DebtCon,Office,5.0,0.0,0.0,104.01163591,0.0,16.0,19.408461231,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,44944.0,57132.0,DebtCon,Other,7.0,0.0,0.0,74.156045076,0.0,14.0,42.81224294,False,False,False,False,True,False,False,False,False,False,False
0,11800.0,57760.0,65535.0,DebtCon,Mgr,11.0,0.0,0.0,108.46940045,1.0,18.0,32.783483568,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.14419571,0.0,31.0,43.372372819,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.31353476,3.0,36.0,40.878428241,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,86785.0,125552.0,DebtCon,Office,11.0,0.0,0.0,148.17649241,1.0,22.0,37.884449327,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,116742.0,137385.0,DebtCon,ProfExe,15.0,0.0,0.0,170.54003506,1.0,33.0,30.785003591,False,False,False,False,False,True,False,False,False,False,False
0,11800.0,38825.0,51984.0,DebtCon,Other,7.0,0.0,0.0,82.527794351,0.0,14.0,40.88273326,False,False,False,False,True,False,False,False,False,False,False
0,11800.0,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.59994452,0.0,29.0,25.701276422,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,65019.0,51246.0,HomeImp,Other,11.0,0.0,0.0,305.5667157,2.0,13.0,32.500059069,True,False,False,False,False,False,False,False,False,False,False
0,11800.0,65012.0,91614.0,HomeImp,Office,26.0,0.0,0.0,171.88954687,2.0,13.0,42.488517052,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,53596.0,69786.0,DebtCon,Mgr,5.0,0.0,0.0,126.78778068,1.0,24.0,41.047754879,False,False,False,False,False,True,True,False,True,False,False
0,11800.0,98877.0,110250.0,DebtCon,Other,18.0,0.0,0.0,195.86291677,1.0,16.0,36.871699423,False,False,False,False,False,False,False,False,False,False,False
0,11800.0,112146.0,140781.0,DebtCon,ProfExe,14.0,0.0,0.0,170.70050749,0.0,32.0,29.942492402,False,False,False,False,False,True,False,False,False,False,False
0,11900.0,44600.0,63800.0,DebtCon,Other,9.0,0.0,0.0,243.5,0.0,18.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,11900.0,54867.0,79000.0,HomeImp,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,11900.0,44142.0,54299.0,HomeImp,Other,22.0,0.0,0.0,123.47114722,0.0,22.0,37.154902302,False,False,False,False,False,False,False,False,False,False,False
0,11900.0,56443.0,86913.0,DebtCon,Office,12.0,0.0,0.0,119.85940967,0.0,24.0,38.861656969,False,False,False,False,False,False,False,False,False,False,False
0,11900.0,85486.0,109386.0,HomeImp,ProfExe,11.0,0.0,0.0,175.54256546,0.0,28.0,33.670908179,False,False,False,False,False,False,False,False,False,False,False
